AAPL	9/15/2014	102.81	103.05	101.44	101.63	61316500	99.92
AAPL	9/12/2014	101.21	102.19	101.08	101.66	62626100	99.95
AAPL	9/11/2014	100.41	101.44	99.62	101.43	62353100	99.73
AAPL	9/10/2014	98.01	101.11	97.76	101	100869600	99.3
AAPL	9/9/2014	99.08	103.08	96.14	97.99	189846300	96.34
AAPL	9/8/2014	99.3	99.31	98.05	98.36	46356700	96.71
AAPL	9/5/2014	98.8	99.39	98.31	98.97	58457000	97.31
AAPL	9/4/2014	98.85	100.09	97.79	98.12	85718000	96.47
AAPL	9/3/2014	103.1	103.2	98.58	98.94	125421000	97.28
AAPL	9/2/2014	103.06	103.74	102.72	103.3	53564000	101.56
AAPL	8/29/2014	102.86	102.9	102.2	102.5	44595000	100.78
AAPL	8/28/2014	101.59	102.78	101.56	102.25	68460000	100.53
AAPL	8/27/2014	101.02	102.57	100.7	102.13	52369000	100.41
AAPL	8/26/2014	101.42	101.5	100.86	100.89	33152000	99.19
AAPL	8/25/2014	101.79	102.17	101.28	101.54	40270000	99.83
AAPL	8/22/2014	100.29	101.47	100.19	101.32	44184000	99.62
AAPL	8/21/2014	100.57	100.94	100.11	100.58	33478000	98.89
AAPL	8/20/2014	100.44	101.09	99.95	100.57	52699000	98.88
AAPL	8/19/2014	99.41	100.68	99.32	100.53	69399000	98.84
AAPL	8/18/2014	98.49	99.37	97.98	99.16	47572000	97.49
AAPL	8/15/2014	97.9	98.19	96.86	97.98	48951000	96.33
AAPL	8/14/2014	97.33	97.57	96.8	97.5	28116000	95.86
AAPL	8/13/2014	96.15	97.24	96.04	97.24	31916000	95.61
AAPL	8/12/2014	96.04	96.88	95.61	95.97	33795000	94.36
AAPL	8/11/2014	95.27	96.08	94.84	95.99	36585000	94.38
AAPL	8/8/2014	94.26	94.82	93.28	94.74	41865000	93.15
AAPL	8/7/2014	94.93	95.95	94.1	94.48	46711000	92.89
AAPL	8/6/2014	94.75	95.48	94.71	94.96	38558000	92.9
AAPL	8/5/2014	95.36	95.68	94.36	95.12	55933000	93.06
AAPL	8/4/2014	96.37	96.58	95.17	95.59	39958000	93.52
AAPL	8/1/2014	94.9	96.62	94.81	96.13	48511000	94.05
AAPL	7/31/2014	97.16	97.45	95.33	95.6	56843000	93.53
AAPL	7/30/2014	98.44	98.7	97.67	98.15	33010000	96.02
AAPL	7/29/2014	99.33	99.44	98.25	98.38	43143000	96.25
AAPL	7/28/2014	97.82	99.24	97.55	99.02	55318000	96.87
AAPL	7/25/2014	96.85	97.84	96.64	97.67	43469000	95.55
AAPL	7/24/2014	97.04	97.32	96.42	97.03	45729000	94.93
AAPL	7/23/2014	95.42	97.88	95.17	97.19	92918000	95.08
AAPL	7/22/2014	94.68	94.89	94.12	94.72	55197000	92.67
AAPL	7/21/2014	94.99	95	93.72	93.94	39079000	91.9
AAPL	7/18/2014	93.62	94.74	93.02	94.43	49988000	92.38
AAPL	7/17/2014	95.03	95.28	92.57	93.09	57298000	91.07
AAPL	7/16/2014	96.97	97.1	94.74	94.78	53396300	92.73
AAPL	7/15/2014	96.8	96.85	95.03	95.32	45477900	93.25
AAPL	7/14/2014	95.86	96.89	95.65	96.45	42810000	94.36
AAPL	7/11/2014	95.36	95.89	94.86	95.22	34018000	93.16
AAPL	7/10/2014	93.76	95.55	93.52	95.04	39686000	92.98
AAPL	7/9/2014	95.44	95.95	94.76	95.39	36436000	93.32
AAPL	7/8/2014	96.27	96.8	93.92	95.35	65222000	93.28
AAPL	7/7/2014	94.14	95.99	94.1	95.97	56468000	93.89
AAPL	7/3/2014	93.67	94.1	93.2	94.03	22891800	91.99
AAPL	7/2/2014	93.87	94.06	93.09	93.48	28465000	91.45
AAPL	7/1/2014	93.52	94.07	93.13	93.52	38223000	91.49
AAPL	6/30/2014	92.1	93.73	92.09	92.93	49482300	90.92
AAPL	6/27/2014	90.82	92	90.77	91.98	64029000	89.99
AAPL	6/26/2014	90.37	91.05	89.8	90.9	32629000	88.93
AAPL	6/25/2014	90.21	90.7	89.65	90.36	36869000	88.4
AAPL	6/24/2014	90.75	91.74	90.19	90.28	39036000	88.32
AAPL	6/23/2014	91.32	91.62	90.6	90.83	43694000	88.86
AAPL	6/20/2014	91.85	92.55	90.9	90.91	100898000	88.94
AAPL	6/19/2014	92.29	92.3	91.34	91.86	35528000	89.87
AAPL	6/18/2014	92.27	92.29	91.35	92.18	33514000	90.18
AAPL	6/17/2014	92.31	92.7	91.8	92.08	29726000	90.08
AAPL	6/16/2014	91.51	92.75	91.45	92.2	35561000	90.2
AAPL	6/13/2014	92.2	92.44	90.88	91.28	54525000	89.3
AAPL	6/12/2014	94.04	94.12	91.9	92.29	54749000	90.29
AAPL	6/11/2014	94.13	94.76	93.47	93.86	45681000	91.83
AAPL	6/10/2014	94.73	95.05	93.57	94.25	62777000	92.21
AAPL	6/9/2014	92.7	93.88	91.75	93.7	75415000	91.67
AAPL	6/6/2014	649.9	651.26	644.47	645.57	87484600	90.23
AAPL	6/5/2014	646.2	649.37	642.61	647.35	75951400	90.47
AAPL	6/4/2014	637.44	647.89	636.11	644.82	83870500	90.12
AAPL	6/3/2014	628.46	638.74	628.25	637.54	73177300	89.1
AAPL	6/2/2014	633.96	634.83	622.5	628.65	92337700	87.86
AAPL	5/30/2014	637.98	644.17	628.9	633	141005200	88.47
AAPL	5/29/2014	627.85	636.87	627.77	635.38	94118500	88.8
AAPL	5/28/2014	626.02	629.83	623.78	624.01	78870400	87.21
AAPL	5/27/2014	615.88	625.86	615.63	625.63	87216500	87.44
AAPL	5/23/2014	607.25	614.73	606.47	614.13	58052400	85.83
AAPL	5/22/2014	606.6	609.85	604.1	607.27	50190000	84.87
AAPL	5/21/2014	603.83	606.7	602.06	606.31	49214900	84.74
AAPL	5/20/2014	604.51	606.4	600.73	604.71	58709000	84.51
AAPL	5/19/2014	597.85	607.33	597.33	604.59	79438800	84.5
AAPL	5/16/2014	588.63	597.53	585.4	597.51	69064100	83.51
AAPL	5/15/2014	594.7	596.6	588.04	588.82	57711500	82.29
AAPL	5/14/2014	592.43	597.4	591.74	593.87	41601000	83
AAPL	5/13/2014	592	594.54	590.7	593.76	39934300	82.98
AAPL	5/12/2014	587.49	593.66	587.4	592.83	53302200	82.85
AAPL	5/9/2014	584.54	586.25	580.33	585.54	72899400	81.84
AAPL	5/8/2014	588.25	594.41	586.4	587.99	57574300	82.18
AAPL	5/7/2014	595.25	597.29	587.73	592.33	70716100	82.32
AAPL	5/6/2014	601.8	604.41	594.41	594.41	93641100	82.61
AAPL	5/5/2014	590.14	601	590	600.96	71766800	83.52
AAPL	5/2/2014	592.34	594.2	589.71	592.58	47878600	82.36
AAPL	5/1/2014	592	594.8	586.36	591.48	61012000	82.21
AAPL	4/30/2014	592.64	599.43	589.8	590.09	114160200	82.01
AAPL	4/29/2014	593.74	595.98	589.51	592.33	84344400	82.32
AAPL	4/28/2014	572.8	595.75	572.55	594.09	167371400	82.57
AAPL	4/25/2014	564.53	571.99	563.96	571.94	97568800	79.49
AAPL	4/24/2014	568.21	570	560.73	567.77	189977900	78.91
AAPL	4/23/2014	529.06	531.13	524.45	524.75	98735000	72.93
AAPL	4/22/2014	528.31	531.83	526.5	531.7	50640800	73.9
AAPL	4/21/2014	525.34	532.14	523.96	531.17	45637200	73.82
AAPL	4/17/2014	520	527.76	519.2	524.94	71083600	72.96
AAPL	4/16/2014	518.05	521.09	514.14	519.01	53691400	72.13
AAPL	4/15/2014	520.27	521.64	511.33	517.96	66622500	71.99
AAPL	4/14/2014	521.9	522.16	517.21	521.68	51418500	72.51
AAPL	4/11/2014	519	522.83	517.14	519.61	67929400	72.22
AAPL	4/10/2014	530.68	532.24	523.17	523.48	59913000	72.76
AAPL	4/9/2014	522.64	530.49	522.02	530.32	51542400	73.71
AAPL	4/8/2014	525.19	526.12	518.7	523.44	60972100	72.75
AAPL	4/7/2014	528.02	530.9	521.89	523.47	72462600	72.75
AAPL	4/4/2014	539.81	540	530.58	531.82	68812800	73.91
AAPL	4/3/2014	541.39	542.5	537.64	538.79	40586000	74.88
AAPL	4/2/2014	542.38	543.48	540.26	542.55	45105200	75.41
AAPL	4/1/2014	537.76	541.87	536.77	541.65	50190000	75.28
AAPL	3/31/2014	539.23	540.81	535.93	536.74	42167300	74.6
AAPL	3/28/2014	538.32	538.94	534.25	536.86	50141000	74.62
AAPL	3/27/2014	540.02	541.5	535.12	537.46	55507900	74.7
AAPL	3/26/2014	546.52	549	538.86	539.78	74942000	75.02
AAPL	3/25/2014	541.5	545.75	539.59	544.99	70573300	75.75
AAPL	3/24/2014	538.42	540.5	535.06	539.19	88925200	74.94
AAPL	3/21/2014	531.93	533.75	526.33	532.87	93511600	74.06
AAPL	3/20/2014	529.89	532.67	527.35	528.7	52099600	73.48
AAPL	3/19/2014	532.26	536.24	529	531.26	56189000	73.84
